CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
12099007008,Florida,Palm Beach,1,4470,1333,0,630,0.1409396,0,0,0,0,0,0,1.8,153750,1,1,1,1,1,0,0,0,1864.47784,3639.577302,1864.47784,91.77352457,218.4414162,91.77352457,3639.577302,0.81422311,218.4414162,0.048868326,831.1635699,0.185942633,292.7372079,0.065489308,3366.270439,0.753080635,86.4432147,0.019338527,86.2157509,0.01928764,0,0,5.999999836,0.001342282,94.64790157,0.021174027,337.6413716,0.075534982,20.9726514,0.015733422,9.998744665,0.007500934,1864.47784,0.417109136,91.77352457,0.02053099,382.7504471,0.085626498,102.1332342,0.022848598,1701.475883,0.380643374,50.1227767,0.011213149,53.66744315,0.012006139,0,0,2.59525007,0.000580593,56.61648682,0.012665881,166.7717833,0.037309124,6.249849501,0.004688559,4.006363265,0.003005524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,1032,378,4154,93,108,0,6,109,420,27,13
12099007009,Florida,Palm Beach,1,3298,1228,0,0,0,0,0,0,0,0,0,2.8,125536,1,1,1,1,1,0,0,0,1115.594226,3270.799413,1115.594226,142.668905,456.9692164,142.668905,3270.799413,0.991752399,456.9692164,0.138559496,802.4474542,0.243313358,501.3482724,0.15201585,3079.19708,0.933655876,34.00000006,0.010309278,67.95496027,0.0206049,0,0,2.000000015,0.000606428,87.64735828,0.026575912,309.2303815,0.093763002,0,0,36.60096763,0.029805348,1115.594226,0.338263865,142.668905,0.043259219,321.7657615,0.097563906,133.029396,0.040336384,1045.918103,0.317137084,14.7905542,0.004484704,29.43971952,0.008926537,0,0,2.000000015,0.000606428,23.44584336,0.00710911,74.5650088,0.02260916,0,0,11.47758151,0.009346565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,806,510,3106,34,68,0,2,88,312,0,37
12099007010,Florida,Palm Beach,1,1772,1076,0,0,0,0,0,0,0,0,0,7.7,112218,1,1,1,1,1,0,0,0,1632.225279,1771.999969,1632.225279,275.7214135,307.035921,275.7214135,1771.999969,0.999999983,307.035921,0.173270836,32.00000039,0.018058691,1365.999988,0.770880355,1748.999975,0.987020302,2.999999935,0.001693002,12.00000001,0.006772009,0,0,0,0,8.000000191,0.004514673,68.00000032,0.038374718,40.80456663,0.03792246,11.3371646,0.010536398,1632.225279,0.921120361,275.7214135,0.155598992,31.20078101,0.017607664,1257.105245,0.709427339,1609.437354,0.908260358,2.787932173,0.001573325,12.00000001,0.006772009,0,0,0,0,8.000000191,0.004514673,65.46781722,0.036945721,33.93769497,0.031540609,10.48428681,0.009743761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,32,1366,1749,3,12,0,0,8,68,42,11
12099007011,Florida,Palm Beach,1,2859,1449,0,0,0,0,0,0,0,0,0,8.1,127778,1,1,1,1,1,0,0,0,1318.761041,2529.817682,1318.761041,296.9267406,535.4058164,296.9267406,2529.817682,0.884861029,535.4058164,0.18727031,204.4721547,0.071518767,1647.875153,0.576381656,2495.674422,0.872918651,12.33307548,0.004313772,8.306289027,0.002905313,0,0,0.615184135,0.000215175,12.88871696,0.004508121,102.0493149,0.035694059,12.50000026,0.008626639,24.94333608,0.017214173,1318.761041,0.461266541,296.9267406,0.103856852,13.69431916,0.004789898,1118.966134,0.391383747,1302.794635,0.455681929,8.898296976,0.003112381,3.434851087,0.001201417,0,0,0,0,3.633264486,0.001270817,34.06761227,0.011915919,11.28903358,0.007790913,14.74065689,0.010172986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,297,1685,2811,14,18,0,2,14,138,13,26
12099007100,Florida,Palm Beach,1,2224,1,1,2220,0.9982014,0,1,0,0,0,1,94.9,0,0,1,0,1,0,0,0,0,0,2215.41345,0,0,2215.41345,0,2215.41345,0.996139141,2215.41345,0.996139141,15.99999999,0.007194245,0,0,1516.780038,0.682005413,570.6334012,0.256579767,61.99999943,0.027877698,1,0.00044964,9.999999952,0.004496403,55.0000001,0.024730216,321.9266776,0.144751204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,16,0,1520,576,62,1,10,55,323,0,0
12099007201,Florida,Palm Beach,1,5183,2579,0,0,0,0,0,0,0,0,0,8.2,62005,1,1,1,1,1,0,0,0,503.8952626,3741.88527,503.8952626,89.80269777,792.0464532,89.80269777,3741.88527,0.721953554,792.0464532,0.152816217,492.8562085,0.095090914,1120.344431,0.216157521,3415.22207,0.658927662,104.6339461,0.020187912,85.26837501,0.016451548,0,0,2.149134497,0.000414651,134.6117484,0.025971782,426.9232449,0.08236991,14.77994175,0.005730881,34.59291916,0.013413307,503.8952626,0.097220772,89.80269777,0.017326394,42.0674045,0.00811642,194.9454038,0.037612465,459.1462638,0.08858697,16.52011862,0.003187366,11.02699794,0.002127532,0,0,0,0,17.20189695,0.003318907,75.63619454,0.01459313,2.660737143,0.001031693,5.316084108,0.002061297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,736,1330,4687,188,114,0,4,190,641,15,45
12099007202,Florida,Palm Beach,1,3801,1671,0,12,0.0031571,0,0,0,0,1,0,11.2,68958,0,1,0,1,0,0,0,1,0.024932683,2972.438125,0.024932683,0.004581999,912.2572702,0.004581999,2972.438125,0.782014766,912.2572702,0.240004544,517.0613518,0.136032979,483.2309503,0.127132584,2597.811981,0.683454875,122.5895779,0.032251928,116.3090679,0.030599597,0.955216721,0.000251307,1.835427727,0.00048288,132.9368254,0.034974171,381.9995946,0.100499762,141.6389245,0.084762971,79.67956021,0.047683758,0.024932683,6.55951E-06,0.004581999,1.20547E-06,0.004274174,1.12449E-06,0.003276867,8.62107E-07,0.022653123,5.95978E-06,0.000997307,2.6238E-07,0.00056989,1.49932E-07,0,0,0,0,0.000712362,1.87414E-07,0.002564505,6.74692E-07,0.00040207,2.40616E-07,0.000580736,3.47538E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,654,537,3243,214,154,1,2,187,548,159,97
12099007203,Florida,Palm Beach,1,5012,2260,0,2,0.000399,0,1,0,0,0,1,23.5,41716,0,1,0,1,0,0,0,0,0,1374.279454,0,0,714.7050599,0,1374.279454,0.274197816,714.7050599,0.142598775,234.1253836,0.046712966,262.7285335,0.052419899,1222.601492,0.243934855,64.10394587,0.012790093,29.92710482,0.00597109,0.839641485,0.000167526,1.99999994,0.000399042,54.80728054,0.010935212,219.0932608,0.043713739,31.56950179,0.013968806,70.6312496,0.031252765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3243,898,605,3700,658,190,5,15,444,1203,219,292
12099007301,Florida,Palm Beach,1,4040,1782,0,15,0.0037129,0,0,0,0,0,0,8,82216,0,1,0,1,0,0,0,0,0,2911.246628,0,0,671.9922667,0,2911.246628,0.720605601,671.9922667,0.166334719,497.8662967,0.123234232,550.4907227,0.13626008,2341.203136,0.579505727,363.6208715,0.090005166,54.38017557,0.013460439,8.90513523,0.002204241,6.952567615,0.001720933,136.1847152,0.033709088,400.9061492,0.099234195,26.89503338,0.015092611,37.13161421,0.020837045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,700,748,3410,378,78,10,7,157,464,57,48
12099007302,Florida,Palm Beach,1,4912,2155,0,44,0.0089577,0,0,0,0,1,0,10.1,49983,0,1,0,1,0,0,0,1,0,2760.418259,0,0,1103.839775,0,2760.418259,0.561974401,1103.839775,0.224723081,513.8240745,0.104605878,402.3491323,0.081911468,2296.337094,0.467495337,189.0467992,0.038486726,94.38940198,0.019216083,0.246160403,5.01141E-05,8.592084877,0.001749203,171.8067085,0.034976936,370.3458442,0.075396141,106.7521736,0.049536972,79.8285249,0.037043399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727,893,722,4017,397,163,12,14,309,731,162,133
12099007407,Florida,Palm Beach,1,1683,922,0,0,0,0,0,0,0,0,0,3.6,137277,0,1,0,1,0,0,0,0,0,1437.906735,0,0,129.6375316,0,1437.906735,0.854371203,129.6375316,0.077027648,99.80035643,0.059299083,576.5095912,0.342548777,1407.430714,0.836263051,3.130131438,0.001859852,7.999999493,0.004753416,0,0,0,0,19.34593064,0.011494908,70.86690532,0.04210749,15.14285564,0.016423922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,112,715,1647,5,8,0,0,23,79,12,0
12099007410,Florida,Palm Beach,1,1798,1052,0,0,0,0,0,0,0,0,0,5.1,100750,0,1,0,1,0,0,0,0,0,654.3178682,0,0,83.88378905,0,654.3178682,0.363914276,83.88378905,0.046653943,89.37488554,0.049707945,204.0552387,0.113490122,645.4540545,0.358984457,1.863813967,0.001036604,5.000000082,0.002780868,0,0,0,0,2.00000003,0.001112347,14.03122108,0.007803794,26.08901557,0.024799444,3.696735206,0.003514007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,152,716,1777,5,7,0,0,9,42,84,9
12099007412,Florida,Palm Beach,1,1330,723,0,0,0,0,0,0,0,0,0,5.2,121938,0,1,0,1,0,0,0,0,0,1050.591992,0,0,268.4747889,0,1050.591992,0.789918791,268.4747889,0.201860744,105.6716467,0.079452366,412.8507294,0.310414082,1009.379138,0.758931682,16.86257668,0.012678629,3.99759708,0.003005712,0,0,2.000000041,0.001503759,18.35268499,0.013799011,55.3226633,0.041595987,12.33696951,0.017063582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,130,532,1286,18,4,0,2,20,64,21,0
12099007414,Florida,Palm Beach,0,1856,1109,0,0,0,0,0,0,0,0,0,13.5,143288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856.00003,1.000000016,318.2060452,0.171447223,57.00000135,0.030711208,1202.000036,0.64762933,1812.000045,0.976293127,7.000000249,0.003771552,18.00000015,0.009698276,0,0,0,0,19.00000033,0.010237069,50.00000146,0.026939656,18.49353807,0.016675868,0,0,27.30375862,0.014711077,5.690619236,0.003066066,1.359978829,0.000732747,16.37159987,0.008820905,25.99613547,0.014006539,0.261527214,0.000140909,0.366135511,0.000197271,0,0,0,0,0.679960433,0.000366358,0.836872879,0.000450901,0.203412346,0.00018342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,57,1202,1812,7,18,0,0,19,50,20,0
12099007416,Florida,Palm Beach,1,2838,1603,0,0,0,0,0,0,0,0,0,7.8,111042,1,1,1,1,1,0,0,0,1069.868296,2176.475925,1069.868296,180.8979397,307.0442197,180.8979397,2176.475925,0.766904836,307.0442197,0.108190352,159.7151294,0.056277354,917.5085409,0.32329406,2111.07807,0.743861195,18.46328226,0.006505737,19.47951056,0.006863816,0,0,5.999999911,0.002114165,21.45504267,0.007559916,131.1533766,0.046213311,29.28199232,0.018266995,5.588510025,0.003486282,1069.868296,0.376979667,180.8979397,0.063741346,79.96828921,0.028177692,396.2879466,0.139636345,1031.32473,0.363398425,9.679840695,0.003410797,12.18282917,0.004292752,0,0,5.536686361,0.001950911,11.14420399,0.003926781,62.76603141,0.02211629,5.836686432,0.003641102,2.780705337,0.001734688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,167,1380,2758,21,24,0,6,29,160,53,7
12099007418,Florida,Palm Beach,1,1010,605,0,0,0,0,0,0,0,0,0,4.5,104408,0,1,0,1,0,0,0,0,154.5348167,1009.999994,154.5348167,15.05313277,98.38341864,15.05313277,1009.999994,0.999999994,98.38341864,0.097409325,44.99999965,0.044554455,612.9999899,0.606930683,985.9999877,0.976237612,1.000000063,0.000990099,16.99999979,0.016831683,0,0,1,0.000990099,5.000000041,0.004950495,50.99999841,0.050495048,25.38461477,0.041958041,5.288461448,0.008741259,154.5348167,0.153004769,15.05313277,0.014904092,3.114051759,0.00308322,111.3273487,0.110225098,150.8368797,0.149343445,0,0,3.308680058,0.003275921,0,0,0,0,0.38925647,0.000385402,4.865705788,0.00481753,4.083109856,0.006748942,0.850647882,0.00140603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,45,613,986,1,17,0,1,5,51,24,5
12099007420,Florida,Palm Beach,1,3108,1824,0,0,0,0,0,0,0,0,0,9.7,102639,1,1,1,1,1,0,0,0,864.0087614,3023.398489,864.0087614,144.4286288,625.7174008,144.4286288,3023.398489,0.972779436,625.7174008,0.201324775,183.3667473,0.05899831,1587.390855,0.510743518,2918.605933,0.939062398,19.49076011,0.006271158,36.39544918,0.011710247,0,0,5.98722738,0.001926392,42.91914611,0.013809249,149.8719502,0.048221348,34.42577019,0.018873778,36.48258941,0.02000142,864.0087614,0.277995097,144.4286288,0.046469958,48.08285885,0.015470675,450.599077,0.144980398,831.0924425,0.267404261,8.307904691,0.002673071,8.813205764,0.002835652,0,0,2.469197989,0.000794465,13.32601377,0.004287649,37.73584491,0.01214152,10.68007255,0.005855303,10.69017408,0.005860841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,187,1610,2999,22,37,0,6,44,157,37,34
12099007501,Florida,Palm Beach,1,3314,1554,0,84,0.025347,0,0,0,0,0,0,8.7,81571,0,1,0,1,0,0,0,0,0.742629498,1548.957589,0.742629498,0.278486058,521.3751651,0.278486058,1548.957589,0.467398186,521.3751651,0.157325035,292.5300428,0.088270985,317.2198123,0.095721126,1272.309017,0.383919438,146.0194107,0.044061379,29.72213158,0.008968658,2.964666329,0.000894589,5.995499106,0.001809143,91.94686155,0.027744979,194.4460638,0.058674129,58.12844077,0.037405689,33.23740718,0.021388293,0.742629498,0.000224089,0.278486058,8.40332E-05,0.123012245,3.7119E-05,0.168572344,5.08667E-05,0.678845376,0.000204842,0.004556009,1.37478E-06,0.015946032,4.81172E-06,0,0,0,0,0.043282088,1.30604E-05,0.086564176,2.61208E-05,0.030718156,1.97672E-05,0.015095212,9.71378E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,597,701,2526,529,55,3,12,189,416,90,75
12099007504,Florida,Palm Beach,1,2924,1590,0,0,0,0,0,0,0,0,0,9.1,117371,0,1,0,1,0,0,0,0,0,1562.316003,0,0,248.4677389,0,1562.316003,0.534307798,248.4677389,0.084975287,197.6604108,0.06759932,461.7288432,0.157910001,1464.479586,0.500848012,39.25056716,0.013423587,13.39438103,0.004580842,0.725590338,0.00024815,2.716682972,0.000929098,41.74920479,0.014278114,118.699556,0.040594923,19.95467784,0.012550112,30.87609531,0.019418928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,363,837,2667,126,37,1,6,87,273,94,61
12099007505,Florida,Palm Beach,1,2288,1349,0,0,0,0,0,0,0,0,0,9.4,101369,0,0,0,0,0,0,0,0,0,269.744131,0,0,47.24459287,0,269.744131,0.117895162,47.24459287,0.020648861,5.738368515,0.002508028,158.4929963,0.069271414,264.2908458,0.115511733,3.03286743,0.001325554,1.12007785,0.000489545,0,0,0,0,1.300344571,0.000568332,10.42733824,0.004557403,2.463279679,0.001826004,8.250219042,0.006115804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,128,749,2166,38,23,0,0,61,158,53,70
12099007602,Florida,Palm Beach,1,4276,1794,0,290,0.0678204,0,0,0,0,1,0,19.5,55139,0,1,0,1,0,0,0,1,0.576849222,4276.000023,0.576849222,0.255201817,1937.361699,0.255201817,4276.000023,1.000000005,1937.361699,0.45307804,700.9999981,0.16393826,815.0000132,0.190598693,3135.000018,0.733161838,600.999998,0.140551917,238.0000029,0.055659496,4.999999989,0.001169317,9.999999918,0.002338634,287.0000005,0.067118803,993.0000083,0.232226382,152.7872657,0.0851657,186.3204753,0.103857567,0.576849222,0.000134904,0.255201817,5.96824E-05,0.131204933,3.0684E-05,0.058816001,1.37549E-05,0.418498456,9.78715E-05,0.099534772,2.32775E-05,0.018097231,4.23228E-06,0,0,0,0,0.040718772,9.52263E-06,0.092748307,2.16904E-05,0.040647458,2.26574E-05,0.022319471,1.24412E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,701,815,3135,601,238,5,10,287,993,134,175
12099007603,Florida,Palm Beach,1,2228,855,0,5,0.0022442,0,0,0,0,0,0,1.3,92614,0,1,0,1,0,0,0,0,0,1340.420265,0,0,128.8119178,0,1340.420265,0.601624895,128.8119178,0.057815044,306.4700295,0.137553873,195.4314275,0.087716081,1236.674419,0.555060332,14.75521394,0.006622627,47.51112953,0.021324564,0,0,2.933131516,0.001316486,38.54637819,0.017300888,127.0424499,0.057020848,2.374899919,0.002777661,15.90156991,0.018598327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,512,331,2061,36,65,0,6,60,210,6,27
12099007604,Florida,Palm Beach,1,6318,2468,0,0,0,0,0,0,0,0,0,9.4,91916,0,1,0,1,0,0,0,0,0,4338.334597,0,0,726.2686648,0,4338.334597,0.686662646,726.2686648,0.114952305,1026.721084,0.162507294,653.26732,0.103397803,4098.187933,0.648652728,44.04533371,0.006971405,59.18535733,0.009367736,2,0.000316556,3.999999978,0.000633112,130.9159502,0.020721106,405.2844617,0.064147588,50.80103187,0.020583886,36.66392977,0.014855725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467,1502,925,5980,74,90,2,8,164,576,70,56
12099007605,Florida,Palm Beach,1,4171,1533,0,0,0,0,0,0,0,0,0,11.5,133482,0,1,0,1,0,0,0,0,305.2034317,3416.241467,305.2034317,42.87280495,545.386215,42.87280495,3416.241467,0.819046144,545.386215,0.130756705,910.0618792,0.218187936,385.6289396,0.092454793,3257.201214,0.780916139,40.23428191,0.009646196,49.07496733,0.011765756,3,0.000719252,8.542133685,0.002047982,58.18886493,0.013950819,277.4075049,0.066508632,36.98776861,0.024127703,27.72897579,0.018088047,305.2034317,0.073172724,42.87280495,0.010278783,87.9613392,0.021088789,31.81864007,0.00762854,294.3517347,0.070571022,0.046727099,1.12029E-05,4.531361023,0.001086397,0.455402792,0.000109183,0,0,5.818202667,0.001394918,26.53033968,0.006360666,0,0,2.32440374,0.001516245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,1053,496,3947,62,72,3,9,78,356,53,35
12099007607,Florida,Palm Beach,1,5222,2679,0,142,0.0271926,0,0,0,0,0,0,11.7,83556,0,1,0,1,0,0,0,0,0,2279.609685,0,0,394.5805167,0,2279.609685,0.43653958,394.5805167,0.075561187,430.823256,0.082501581,479.4066809,0.091805186,2119.421035,0.405863852,37.34596162,0.007151659,37.33114281,0.007148821,0,0,0.323181063,6.18884E-05,85.18834147,0.016313355,273.9684772,0.052464281,31.63724776,0.01180935,39.7282789,0.014829518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,771,1318,4693,157,135,0,8,229,762,359,106
12099007610,Florida,Palm Beach,1,4516,1728,0,145,0.0321081,0,0,0,0,0,0,5.4,120000,1,1,1,1,1,0,0,0,832.2876479,3798.915944,832.2876479,67.68504168,623.4045588,67.68504168,3798.915944,0.841212565,623.4045588,0.138043525,842.6632385,0.186595048,826.6844635,0.18305679,3501.405128,0.775333288,86.21821764,0.019091722,112.1764051,0.024839771,0,0,0,0,99.11619436,0.021947784,403.9013094,0.089437845,13.56937774,0.007852649,56.17605001,0.032509288,832.2876479,0.184297531,67.68504168,0.01498783,192.9363069,0.042722831,200.1749283,0.044325715,808.4344877,0.179015608,4.162306763,0.00092168,9.834298621,0.002177657,0,0,0,0,9.856559043,0.002182586,54.97638595,0.01217369,0.534165442,0.000309124,11.69573584,0.006768366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,981,1119,4170,105,124,0,3,114,456,17,64
12099007612,Florida,Palm Beach,1,5108,2316,0,0,0,0,0,0,0,0,0,14.4,83929,0,1,0,1,0,0,0,0,0,2440.399565,0,0,324.0913282,0,2440.399565,0.477760291,324.0913282,0.063447793,460.597689,0.090171826,479.8298056,0.093936924,2238.719879,0.438277188,41.92599308,0.008207908,76.51429889,0.014979307,0,0,6.999999523,0.001370399,76.23943289,0.014925496,374.9822164,0.073410771,61.75034283,0.026662497,59.2944651,0.025602101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,988,830,4517,187,176,0,7,221,1056,122,125
